Fecha_Reporte,Hora_Reporte,Distrito,Tipo_Delito,Latitud,Longitud,Tiempo_Respuesta_Min,Uso_Arma,Captura,Rango_Horario
2026-02-23,17:10,San Martin de Porres,Extorsion,-11.9247,-76.9153,22.7,TRUE,FALSE,Tarde
2026-03-25,10:37,Santa Rosa,Robo a mano armada,-11.9834,-77.0072,16.6,TRUE,FALSE,Manana
2026-03-23,05:20,Puente Piedra,Vandalismo,-11.9935,-76.9757,6.2,FALSE,FALSE,Madrugada
2026-01-22,13:32,Puente Piedra,Extorsion,-11.8313,-77.0284,28.9,FALSE,TRUE,Tarde
2026-03-15,03:52,Puente Piedra,Hurto simple,-11.8984,-76.9424,17.0,FALSE,TRUE,Madrugada
2026-01-23,08:31,Carabayllo,Hurto simple,-11.8049,-77.0035,10.6,FALSE,FALSE,Manana
2026-01-31,12:45,Independencia,Robo de vehiculo,-11.9455,-77.0621,20.7,TRUE,FALSE,Tarde
2026-02-02,10:53,San Martin de Porres,Extorsion,-11.9919,-77.0865,21.3,TRUE,FALSE,Manana
2026-04-13,17:34,Los Olivos,Vandalismo,-11.9817,-77.0812,5.6,TRUE,FALSE,Tarde
2026-02-14,22:50,Comas,Robo de vehiculo,-11.9119,-77.061,22.6,TRUE,TRUE,Noche
2026-03-13,14:13,Puente Piedra,Robo de vehiculo,-11.9286,-77.0179,23.7,TRUE,FALSE,Tarde
2026-02-28,15:09,San Martin de Porres,Arrebato,-11.8327,-76.9388,20.4,TRUE,FALSE,Tarde
2026-01-17,15:21,Puente Piedra,Arrebato,-11.9287,-76.9123,11.8,FALSE,TRUE,Tarde
2026-04-16,23:00,Los Olivos,Vandalismo,-11.8725,-77.0227,24.3,TRUE,TRUE,Noche
2026-03-20,19:30,San Martin de Porres,Hurto simple,-11.8928,-76.9449,15.5,TRUE,TRUE,Noche
2026-01-21,14:59,Los Olivos,Arrebato,-11.9314,-76.9231,19.1,TRUE,TRUE,Tarde
2026-03-04,04:25,Los Olivos,Vandalismo,-11.8824,-77.0763,5.7,FALSE,TRUE,Madrugada
2026-03-07,03:41,Independencia,Hurto simple,-11.9009,-77.0144,14.3,FALSE,TRUE,Madrugada
2026-03-18,12:38,Santa Rosa,Robo a mano armada,-11.8743,-76.9851,12.4,TRUE,FALSE,Tarde
2026-04-15,17:33,Independencia,Extorsion,-11.9451,-76.9683,27.3,FALSE,FALSE,Tarde
2026-01-27,03:42,Carabayllo,Extorsion,-11.8105,-76.9727,25.2,TRUE,TRUE,Madrugada
2026-01-28,00:28,Comas,Robo de vehiculo,-11.8119,-76.9654,7.7,FALSE,TRUE,Madrugada
2026-04-22,13:31,Puente Piedra,Arrebato,-11.8486,-76.9863,14.8,TRUE,FALSE,Tarde
2026-04-21,19:31,Comas,Robo de vehiculo,-11.9894,-76.9293,22.7,TRUE,FALSE,Noche
2026-01-30,21:29,San Martin de Porres,Arrebato,-11.9097,-77.0924,26.9,FALSE,FALSE,Noche
2026-03-08,19:34,Comas,Vandalismo,-11.8504,-77.0289,8.1,FALSE,TRUE,Noche
2026-03-29,18:11,Ancon,Robo de vehiculo,-11.8748,-77.0496,22.6,FALSE,FALSE,Noche
2026-01-12,01:00,Los Olivos,Arrebato,-11.9154,-77.093,27.5,TRUE,TRUE,Madrugada
2026-03-19,16:05,Comas,Hurto simple,-11.877,-76.9648,29.2,FALSE,FALSE,Tarde
2026-04-23,23:21,Los Olivos,Arrebato,-11.8941,-76.9621,27.9,TRUE,FALSE,Noche
2026-02-15,03:09,Los Olivos,Extorsion,-11.9204,-76.908,21.5,FALSE,TRUE,Madrugada
2026-01-25,21:08,Puente Piedra,Arrebato,-11.9142,-77.0559,17.0,TRUE,FALSE,Noche
2026-01-10,22:15,Los Olivos,Arrebato,-11.9796,-76.9392,17.8,FALSE,FALSE,Noche
2026-04-18,16:19,San Martin de Porres,Hurto simple,-11.9921,-76.9367,21.7,FALSE,TRUE,Tarde
2026-01-18,16:34,Santa Rosa,Robo a mano armada,-11.9909,-76.9405,9.5,TRUE,FALSE,Tarde
2026-02-22,12:16,San Martin de Porres,Arrebato,-11.8645,-76.983,19.9,TRUE,TRUE,Tarde
2026-03-14,02:13,Puente Piedra,Vandalismo,-11.9587,-77.0899,14.8,FALSE,FALSE,Madrugada
2026-01-17,03:32,Carabayllo,Robo de vehiculo,-11.9896,-76.9132,9.8,FALSE,FALSE,Madrugada
2026-01-28,01:49,Puente Piedra,Robo a mano armada,-11.9834,-76.9046,7.3,TRUE,FALSE,Madrugada
2026-02-01,01:20,Puente Piedra,Robo de vehiculo,-11.9626,-77.0697,13.5,FALSE,FALSE,Madrugada
2026-01-13,10:11,Carabayllo,Robo de vehiculo,-11.9607,-77.0331,9.1,FALSE,FALSE,Manana
2026-03-06,04:59,San Martin de Porres,Hurto simple,-11.8752,-76.9491,10.5,FALSE,FALSE,Madrugada
2026-02-01,06:31,Los Olivos,Hurto simple,-11.8807,-77.0181,16.0,TRUE,TRUE,Manana
2026-01-24,03:42,Puente Piedra,Robo a mano armada,-11.9073,-76.9395,27.5,TRUE,FALSE,Madrugada
2026-02-21,21:39,Ancon,Robo de vehiculo,-11.9646,-76.9433,9.9,TRUE,FALSE,Noche
2026-01-27,14:55,Puente Piedra,Hurto simple,-11.9016,-76.9917,16.2,TRUE,FALSE,Tarde
2026-01-17,00:41,Santa Rosa,Vandalismo,-11.8348,-76.9194,17.5,FALSE,FALSE,Madrugada
2026-02-13,14:49,Independencia,Arrebato,-11.8505,-76.9879,18.7,FALSE,FALSE,Tarde
2026-01-04,16:03,Santa Rosa,Arrebato,-11.9225,-77.0131,14.3,TRUE,FALSE,Tarde
2026-01-19,05:21,San Martin de Porres,Vandalismo,-11.912,-76.9218,8.8,TRUE,TRUE,Madrugada
2026-03-20,00:49,Ancon,Vandalismo,-11.8363,-76.9138,24.6,FALSE,FALSE,Madrugada
2026-03-11,22:08,Puente Piedra,Hurto simple,-11.9626,-77.0822,14.5,FALSE,TRUE,Noche
2026-04-20,04:16,Independencia,Extorsion,-11.919,-76.9626,24.1,FALSE,TRUE,Madrugada
2026-02-24,16:45,Carabayllo,Robo a mano armada,-11.9142,-77.0226,21.1,TRUE,FALSE,Tarde
2026-03-13,09:42,Comas,Arrebato,-11.9627,-76.918,19.1,FALSE,FALSE,Manana
2026-03-27,21:47,Ancon,Arrebato,-11.9449,-76.9193,24.0,TRUE,FALSE,Noche
2026-04-02,05:56,Independencia,Robo a mano armada,-11.9294,-76.9695,11.3,TRUE,FALSE,Madrugada
2026-04-13,17:06,Puente Piedra,Extorsion,-11.8848,-76.9996,16.7,FALSE,TRUE,Tarde
2026-01-25,11:42,Carabayllo,Extorsion,-11.8451,-76.9416,6.8,TRUE,TRUE,Manana
2026-01-20,06:22,Comas,Hurto simple,-11.8924,-77.0273,23.3,FALSE,FALSE,Manana
2026-03-03,23:52,Comas,Robo a mano armada,-11.9079,-76.9148,7.9,TRUE,TRUE,Noche
2026-03-20,23:02,Los Olivos,Robo de vehiculo,-11.849,-77.0933,20.5,FALSE,FALSE,Noche
2026-01-31,14:40,Ancon,Vandalismo,-11.8038,-77.057,10.9,FALSE,TRUE,Tarde
2026-02-12,07:19,San Martin de Porres,Robo de vehiculo,-11.9721,-77.0266,12.3,FALSE,FALSE,Manana
2026-01-28,23:32,Ancon,Extorsion,-11.8531,-76.9124,16.7,TRUE,FALSE,Noche
2026-03-22,09:51,Carabayllo,Robo a mano armada,-11.8128,-76.9558,9.9,TRUE,FALSE,Manana
2026-02-05,16:33,Puente Piedra,Robo de vehiculo,-11.9579,-77.0151,5.5,TRUE,TRUE,Tarde
2026-01-08,10:50,Puente Piedra,Extorsion,-11.9883,-76.9881,21.1,FALSE,TRUE,Manana
2026-02-27,01:17,Independencia,Robo a mano armada,-11.972,-77.0837,29.0,TRUE,FALSE,Madrugada
2026-03-06,22:36,Santa Rosa,Extorsion,-11.9967,-76.9546,7.9,TRUE,FALSE,Noche
2026-04-19,18:50,Ancon,Robo a mano armada,-11.9742,-76.9212,15.9,TRUE,FALSE,Noche
2026-01-09,20:28,Los Olivos,Vandalismo,-11.819,-77.0751,27.6,FALSE,FALSE,Noche
2026-03-18,03:02,Ancon,Extorsion,-11.9297,-76.9616,15.6,FALSE,TRUE,Madrugada
2026-03-11,23:01,Puente Piedra,Vandalismo,-11.9652,-76.9218,20.7,FALSE,FALSE,Noche
2026-03-19,20:46,Los Olivos,Vandalismo,-11.8903,-77.075,14.3,FALSE,FALSE,Noche
2026-03-11,07:25,Santa Rosa,Vandalismo,-11.9091,-76.9873,20.6,TRUE,FALSE,Manana
2026-02-18,19:03,Los Olivos,Extorsion,-11.8137,-76.9974,15.7,TRUE,FALSE,Noche
2026-02-19,04:17,Comas,Arrebato,-11.8637,-77.0327,24.7,TRUE,TRUE,Madrugada
2026-04-08,13:53,Los Olivos,Extorsion,-11.9922,-76.9647,12.2,TRUE,FALSE,Tarde
2026-02-11,14:37,Ancon,Robo de vehiculo,-11.9794,-77.0683,20.8,TRUE,FALSE,Tarde
2026-04-12,18:35,Carabayllo,Vandalismo,-11.9445,-77.0883,16.4,FALSE,FALSE,Noche
2026-02-26,03:16,Independencia,Extorsion,-11.971,-77.0086,16.9,FALSE,FALSE,Madrugada
2026-03-11,20:22,Puente Piedra,Hurto simple,-11.9143,-77.0808,5.1,TRUE,FALSE,Noche
2026-04-24,17:10,Puente Piedra,Vandalismo,-11.936,-76.9948,29.1,FALSE,TRUE,Tarde
2026-01-28,19:57,Comas,Robo de vehiculo,-11.962,-77.0945,18.6,TRUE,TRUE,Noche
2026-03-28,17:00,Los Olivos,Robo de vehiculo,-11.9337,-77.0712,25.9,FALSE,TRUE,Tarde
2026-04-10,09:42,Ancon,Extorsion,-11.9837,-76.9938,15.6,TRUE,TRUE,Manana
2026-03-25,13:37,Los Olivos,Extorsion,-11.9146,-76.9648,26.4,TRUE,TRUE,Tarde
2026-02-11,00:10,Los Olivos,Arrebato,-11.8363,-76.9324,27.4,TRUE,TRUE,Madrugada
2026-02-07,00:51,Los Olivos,Robo de vehiculo,-11.9851,-77.0558,19.4,FALSE,FALSE,Madrugada
2026-01-21,19:38,Comas,Vandalismo,-11.9318,-77.0078,16.1,TRUE,FALSE,Noche
2026-01-23,04:24,San Martin de Porres,Arrebato,-11.8936,-76.9358,20.7,FALSE,FALSE,Madrugada
2026-02-07,00:48,Los Olivos,Hurto simple,-11.8297,-76.9099,12.0,TRUE,FALSE,Madrugada
2026-03-31,02:31,Independencia,Robo de vehiculo,-11.8173,-76.937,5.6,TRUE,FALSE,Madrugada
2026-02-10,19:28,San Martin de Porres,Robo de vehiculo,-11.8902,-77.0106,5.3,FALSE,FALSE,Noche
2026-01-24,01:39,Carabayllo,Vandalismo,-11.8937,-76.909,20.0,TRUE,FALSE,Madrugada
2026-05-01,01:54,Puente Piedra,Robo de vehiculo,-11.9315,-76.9817,15.1,TRUE,TRUE,Madrugada
2026-02-15,14:53,San Martin de Porres,Hurto simple,-11.9176,-76.9123,23.3,FALSE,TRUE,Tarde
2026-03-13,00:46,Los Olivos,Hurto simple,-11.8455,-77.0213,25.9,FALSE,FALSE,Madrugada
2026-02-08,17:51,Carabayllo,Arrebato,-11.9578,-77.0007,26.3,TRUE,TRUE,Tarde
2026-03-29,06:32,Santa Rosa,Robo de vehiculo,-11.8091,-77.0703,19.9,FALSE,FALSE,Manana
2026-03-04,22:10,San Martin de Porres,Arrebato,-11.9269,-77.0488,14.4,FALSE,FALSE,Noche
2026-01-08,02:00,San Martin de Porres,Hurto simple,-11.8514,-77.0256,14.5,FALSE,FALSE,Madrugada
2026-03-25,19:37,Los Olivos,Vandalismo,-11.8558,-76.9236,23.2,FALSE,FALSE,Noche
2026-02-08,14:37,Puente Piedra,Robo de vehiculo,-11.8069,-77.0801,27.6,TRUE,FALSE,Tarde
2026-02-14,00:34,San Martin de Porres,Vandalismo,-11.9869,-77.0874,12.3,FALSE,TRUE,Madrugada
2026-03-16,01:09,Carabayllo,Extorsion,-11.8001,-77.0781,20.3,FALSE,TRUE,Madrugada
2026-01-19,16:29,Puente Piedra,Vandalismo,-11.9152,-76.9534,17.8,FALSE,FALSE,Tarde
2026-01-24,14:04,Santa Rosa,Robo de vehiculo,-11.8608,-76.9289,28.2,TRUE,FALSE,Tarde
2026-01-19,08:26,Ancon,Robo a mano armada,-11.827,-77.0109,10.5,TRUE,TRUE,Manana
2026-03-02,08:42,Santa Rosa,Vandalismo,-11.8799,-76.9578,21.7,FALSE,TRUE,Manana
2026-03-25,02:49,Ancon,Hurto simple,-11.959,-76.9976,11.4,TRUE,FALSE,Madrugada
2026-02-15,04:20,Ancon,Vandalismo,-11.926,-76.9549,22.0,FALSE,FALSE,Madrugada
2026-03-19,11:16,San Martin de Porres,Robo a mano armada,-11.9224,-76.9683,15.8,TRUE,FALSE,Manana
2026-01-06,01:08,Comas,Arrebato,-11.8732,-77.0631,15.9,TRUE,FALSE,Madrugada
2026-03-20,04:04,Carabayllo,Extorsion,-11.9159,-77.0486,19.3,FALSE,FALSE,Madrugada
2026-02-03,14:19,Puente Piedra,Robo de vehiculo,-11.9603,-77.0342,24.6,FALSE,TRUE,Tarde
2026-03-27,16:22,Carabayllo,Arrebato,-11.9036,-76.9325,29.0,TRUE,TRUE,Tarde
2026-02-08,01:45,Puente Piedra,Robo de vehiculo,-11.9064,-77.0273,16.5,FALSE,FALSE,Madrugada
2026-02-10,19:22,Ancon,Vandalismo,-11.9967,-77.0326,21.5,TRUE,FALSE,Noche
2026-02-07,00:16,Los Olivos,Robo de vehiculo,-11.9642,-77.0085,22.0,TRUE,FALSE,Madrugada
2026-04-23,15:35,Los Olivos,Arrebato,-11.9717,-77.0944,25.2,FALSE,TRUE,Tarde
2026-04-24,15:03,Independencia,Arrebato,-11.8951,-77.077,19.9,TRUE,TRUE,Tarde
2026-01-14,03:55,San Martin de Porres,Arrebato,-11.8388,-76.9255,14.6,TRUE,FALSE,Madrugada
2026-02-24,21:03,Carabayllo,Extorsion,-11.9826,-77.082,17.6,TRUE,FALSE,Noche
2026-04-20,23:22,Los Olivos,Vandalismo,-11.8124,-76.924,28.4,FALSE,FALSE,Noche
2026-04-10,04:12,Puente Piedra,Hurto simple,-11.8037,-76.9074,16.0,TRUE,FALSE,Madrugada
2026-02-26,13:31,Puente Piedra,Vandalismo,-11.8207,-76.9723,27.0,TRUE,FALSE,Tarde
2026-04-04,08:28,Independencia,Hurto simple,-11.9361,-77.0616,9.5,TRUE,FALSE,Manana
2026-01-03,18:12,San Martin de Porres,Robo a mano armada,-11.9205,-76.9783,8.0,TRUE,FALSE,Noche
2026-01-07,09:16,Comas,Robo a mano armada,-11.9626,-77.0162,29.4,TRUE,FALSE,Manana
2026-02-01,12:54,San Martin de Porres,Extorsion,-11.9734,-76.9528,22.4,FALSE,FALSE,Tarde
2026-01-03,21:26,Carabayllo,Hurto simple,-11.9435,-77.008,19.4,FALSE,FALSE,Noche
2026-04-07,23:07,San Martin de Porres,Extorsion,-11.8929,-77.0158,18.8,FALSE,FALSE,Noche
2026-04-17,00:26,Los Olivos,Extorsion,-11.9406,-77.089,28.7,TRUE,FALSE,Madrugada
2026-03-22,01:10,Los Olivos,Robo a mano armada,-11.9685,-76.9995,28.7,TRUE,FALSE,Madrugada
2026-03-07,12:33,Carabayllo,Extorsion,-11.9563,-76.9218,26.7,FALSE,FALSE,Tarde
2026-02-06,03:50,Puente Piedra,Robo a mano armada,-11.8583,-76.9324,25.8,TRUE,FALSE,Madrugada
2026-02-23,05:13,Los Olivos,Extorsion,-11.9798,-76.9749,23.3,TRUE,TRUE,Madrugada
2026-03-03,03:22,Los Olivos,Hurto simple,-11.8635,-77.0375,28.8,FALSE,FALSE,Madrugada
2026-01-25,02:08,San Martin de Porres,Arrebato,-11.9329,-76.9548,16.3,TRUE,FALSE,Madrugada
2026-03-28,14:42,Santa Rosa,Extorsion,-11.8573,-76.9046,6.1,FALSE,FALSE,Tarde
2026-01-12,00:29,Carabayllo,Hurto simple,-11.9762,-76.902,14.6,FALSE,FALSE,Madrugada
2026-04-11,13:42,Comas,Robo de vehiculo,-11.8924,-76.9928,22.6,FALSE,FALSE,Tarde
2026-04-21,15:44,Los Olivos,Extorsion,-11.8432,-76.9523,18.3,FALSE,FALSE,Tarde
2026-01-05,11:23,Carabayllo,Extorsion,-11.9105,-76.9369,7.4,FALSE,FALSE,Manana
2026-03-15,17:57,Puente Piedra,Arrebato,-11.8827,-77.0623,20.4,FALSE,FALSE,Tarde
2026-01-24,09:42,Carabayllo,Robo de vehiculo,-11.9329,-77.0953,17.0,FALSE,FALSE,Manana
2026-01-06,08:14,Santa Rosa,Robo a mano armada,-11.8324,-76.9392,27.4,TRUE,FALSE,Manana
2026-01-06,06:42,Puente Piedra,Hurto simple,-11.9266,-76.9631,6.8,TRUE,FALSE,Manana
2026-01-02,11:09,San Martin de Porres,Extorsion,-11.8903,-76.9087,26.3,FALSE,FALSE,Manana
2026-04-21,04:09,San Martin de Porres,Hurto simple,-11.8715,-76.9286,23.3,FALSE,FALSE,Madrugada
2026-03-11,14:57,San Martin de Porres,Arrebato,-11.962,-76.9532,21.2,FALSE,TRUE,Tarde
2026-02-26,07:12,Puente Piedra,Extorsion,-11.9665,-76.9182,13.7,FALSE,TRUE,Manana
2026-04-15,05:59,Carabayllo,Robo a mano armada,-11.9517,-77.0037,12.7,TRUE,TRUE,Madrugada
2026-02-01,22:57,Los Olivos,Robo de vehiculo,-11.9763,-76.9264,12.1,FALSE,FALSE,Noche
2026-04-18,20:09,Santa Rosa,Arrebato,-11.8515,-76.9128,19.9,TRUE,TRUE,Noche
2026-02-02,14:38,Independencia,Vandalismo,-11.9322,-77.0132,5.7,FALSE,TRUE,Tarde
2026-02-06,04:37,Ancon,Extorsion,-11.9414,-77.0233,8.7,FALSE,FALSE,Madrugada
2026-02-05,05:48,Carabayllo,Extorsion,-11.8045,-77.0983,26.3,TRUE,FALSE,Madrugada
2026-02-09,20:32,Carabayllo,Arrebato,-11.9152,-77.0514,16.1,TRUE,FALSE,Noche
2026-01-06,03:06,San Martin de Porres,Robo de vehiculo,-11.9967,-76.9782,23.8,TRUE,FALSE,Madrugada
2026-02-13,23:58,San Martin de Porres,Arrebato,-11.9801,-76.9255,9.1,TRUE,FALSE,Noche
2026-04-29,15:47,Carabayllo,Robo a mano armada,-11.9845,-77.019,7.7,TRUE,FALSE,Tarde
2026-03-28,08:04,Independencia,Hurto simple,-11.8569,-77.0612,17.4,FALSE,FALSE,Manana
2026-02-05,17:41,Carabayllo,Hurto simple,-11.9761,-77.024,9.7,TRUE,FALSE,Tarde
2026-02-25,15:46,San Martin de Porres,Hurto simple,-11.8479,-76.9165,21.7,TRUE,FALSE,Tarde
2026-02-28,13:27,Ancon,Extorsion,-11.8297,-77.0667,26.2,FALSE,TRUE,Tarde
2026-04-05,05:11,Comas,Extorsion,-11.8337,-77.0639,7.9,TRUE,FALSE,Madrugada
2026-04-12,06:25,Santa Rosa,Hurto simple,-11.9056,-76.933,5.4,FALSE,TRUE,Manana
2026-01-31,01:39,Carabayllo,Robo a mano armada,-11.8429,-76.9672,10.2,TRUE,FALSE,Madrugada
2026-04-27,18:04,San Martin de Porres,Robo a mano armada,-11.8878,-77.0124,28.7,TRUE,FALSE,Noche
2026-03-30,15:15,San Martin de Porres,Extorsion,-11.9963,-77.0947,19.5,FALSE,TRUE,Tarde
2026-04-22,17:15,San Martin de Porres,Vandalismo,-11.877,-77.0262,29.1,TRUE,FALSE,Tarde
2026-03-06,07:42,Ancon,Extorsion,-11.8789,-76.9501,29.2,TRUE,FALSE,Manana
2026-01-12,18:18,Comas,Robo a mano armada,-11.823,-77.0254,29.7,TRUE,FALSE,Noche
2026-02-14,12:15,Carabayllo,Robo de vehiculo,-11.846,-77.0414,9.0,FALSE,FALSE,Tarde
2026-03-17,10:05,Ancon,Robo de vehiculo,-11.9605,-76.9842,19.1,TRUE,FALSE,Manana
2026-01-01,02:36,San Martin de Porres,Robo de vehiculo,-11.8426,-76.9048,29.0,FALSE,FALSE,Madrugada
2026-01-23,18:49,Independencia,Robo de vehiculo,-11.9099,-76.9597,15.8,FALSE,TRUE,Noche
2026-04-13,15:14,Ancon,Extorsion,-11.9911,-77.0031,22.9,FALSE,TRUE,Tarde
2026-02-13,05:21,Los Olivos,Extorsion,-11.9821,-76.9174,25.4,FALSE,FALSE,Madrugada
2026-01-15,09:06,San Martin de Porres,Vandalismo,-11.983,-77.0156,7.2,FALSE,FALSE,Manana
